,contest,winner,loser,time
12078,5528745460869094,76,79,2020-10-02 20:26:20.838000
12079,7795335609592499,62,62,2020-10-02 20:26:20.838000
12080,966240132183754,62,67,2020-10-02 20:26:20.838000
12081,1185043271158085,78,77,2020-10-02 20:26:20.838000
12082,2896780161750819,57,56,2020-10-02 20:26:20.838000
12083,4377819118701823,66,62,2020-10-02 20:26:20.838000
12084,5039585873427280,79,62,2020-10-02 20:26:20.838000
12085,5566532322389618,50,54,2020-10-02 20:26:20.838000
12086,3583669291983000,62,65,2020-10-02 22:37:17.060000
12087,5184327981157857,67,67,2020-10-02 22:37:17.060000
12088,3305432766078068,70,73,2020-10-02 22:37:17.060000
12089,210257800563542,64,54,2020-10-02 22:37:17.060000
12090,1466526847485193,0,72,2020-10-30 22:18:26.112706
12091,2420495062946246,46,32,2020-10-30 22:18:26.112706
12092,2948436707668587,57,54,2020-10-30 22:18:26.112706
12093,4745716457119238,61,62,2020-10-30 22:18:26.112706
12094,5629263989818848,63,61,2020-10-30 22:18:26.112706
12095,709877598215772,68,66,2020-10-30 22:18:26.112706
12096,1142308814525722,65,60,2020-10-30 22:18:26.112706
12097,2495008329566184,59,55,2020-10-30 22:18:26.112706
12098,361645048936339,79,62,2020-10-30 22:18:26.112706
12099,497757488715187,72,69,2020-10-30 22:18:26.112706
12100,8906995048982109,75,68,2020-10-30 22:18:26.112706
12101,161363134784136,71,66,2020-10-30 22:18:26.112706
12102,6217459441790557,72,62,2020-10-30 22:18:26.112706
12103,6834497240550526,58,0,2020-10-30 22:18:26.112706
12104,4078196784059066,70,72,2020-10-30 22:18:26.112706
12105,8131564767641647,62,55,2020-10-30 22:18:26.112706
12106,4020649268986349,45,23,2020-10-31 00:20:53.469654
12107,4260234990036393,72,73,2020-10-31 00:20:53.469654
12108,4942267795469604,69,72,2020-10-31 00:20:53.469654
12109,8554610472860197,61,61,2020-10-31 00:20:53.469654
12110,2180396246007273,58,53,2020-10-31 00:20:53.469654
12111,7247556375043895,44,49,2020-10-31 00:20:53.469654
12112,6607765920945087,60,0,2020-10-31 00:20:53.469654
12113,4131330650555264,52,57,2020-10-31 00:20:53.469654
12114,2170724037786661,55,60,2020-10-31 02:19:27.427910
12115,278482077986365,74,73,2020-10-31 02:19:27.427910
12116,7264276198560986,40,46,2020-10-31 02:19:27.427910
12117,8490768204937602,76,73,2020-10-31 02:19:27.427910
12118,8658332136322444,56,0,2020-10-31 02:19:27.427910
12119,3248487071718434,55,59,2020-10-31 02:19:27.427910
12120,6427380757718678,60,64,2020-10-31 02:19:27.427910
12121,1209389971614893,55,50,2020-10-31 02:19:27.427910
12122,359987933034637,71,0,2020-10-31 02:19:27.427910
12123,4506679539499898,54,58,2020-10-31 02:19:27.427910
12124,5671624771564881,50,47,2020-10-02 22:37:17.060000
12125,6494682542642693,44,52,2020-10-02 22:37:17.060000
12126,118649285435677,67,74,2020-10-02 22:37:17.060000
12127,4270924455507256,41,58,2020-10-02 22:37:17.060000
12128,470123900303159,45,41,2020-10-02 22:37:17.060000
12129,4919409426364242,68,73,2020-10-02 22:37:17.060000
12130,5087556926720154,64,53,2020-10-02 22:37:17.060000
12131,6067686642044381,69,68,2020-10-02 22:37:17.060000
12132,6582206487087026,50,42,2020-10-02 22:37:17.060000
12133,6708860526674547,65,67,2020-10-02 22:37:17.060000
12134,7068439177007198,64,45,2020-10-02 22:37:17.060000
12135,7631882896350508,52,50,2020-10-02 22:37:17.060000
12136,8284272260565378,53,50,2020-10-02 22:37:17.060000
12137,8751680333799491,75,74,2020-10-02 22:37:17.060000
12138,8867769460376714,77,66,2020-10-02 22:37:17.060000
12139,7188465723702234,75,81,2020-10-03 00:39:30.241000
12140,1407804839470184,68,67,2020-10-03 00:39:30.241000
12141,574986540097086,56,59,2020-10-03 00:39:30.241000
12142,924625760641055,63,0,2020-10-03 00:39:30.241000
12143,2829951310445292,0,55,2020-10-03 02:28:52.584000
12144,3141628086847254,61,61,2020-10-03 02:28:52.584000
12145,3912325609284222,65,68,2020-10-03 02:28:52.584000
12146,4255734403303014,69,65,2020-10-03 02:28:52.584000
12147,5419837173668262,73,53,2020-10-03 02:28:52.584000
12148,7425444491237423,58,54,2020-10-03 02:28:52.584000
12149,7878200320834658,61,61,2020-10-03 02:28:52.584000
12150,8182000345590150,68,60,2020-10-03 02:28:52.584000
12151,5146414800680413,62,63,2020-10-03 04:32:31.366000
12152,1908984896940892,63,52,2020-10-03 04:32:31.366000
12153,2980170924365355,62,0,2020-10-03 04:32:31.366000
12154,3181549928142572,48,26,2020-10-03 04:32:31.366000
12155,3722118262557705,45,36,2020-10-03 04:32:31.366000
12156,5137284938832761,61,62,2020-10-03 04:32:31.366000
12157,6685887294745796,45,36,2020-10-03 04:32:31.366000
12158,7527729262500597,65,68,2020-10-03 04:32:31.366000
12159,8028694224191243,36,46,2020-10-03 04:32:31.366000
12160,4159237868006085,61,43,2020-10-03 06:44:21.733000
12161,7332188087355930,50,50,2020-10-03 06:44:21.733000
12162,7537124126845285,51,46,2020-10-03 06:44:21.733000
12163,207550227605571,53,53,2020-10-03 06:44:21.733000
12164,2122205490747323,71,70,2020-10-03 06:44:21.733000
12165,2473116772525890,62,62,2020-10-03 06:44:21.733000
12166,3749504155949939,48,51,2020-10-03 06:44:21.733000
12167,4336843266683895,37,45,2020-10-03 06:44:21.733000
12168,6551973999386511,57,46,2020-10-03 06:44:21.733000
12169,6662817564983060,59,43,2020-10-03 06:44:21.733000
12170,6753361443163650,64,0,2020-10-03 06:44:21.733000
12171,6863548136780109,62,64,2020-10-03 06:44:21.733000
12172,7665061434718318,67,69,2020-10-03 06:44:21.733000
12173,8233843190171648,79,47,2020-10-03 06:44:21.733000
12174,7508953224623540,66,61,2020-10-31 08:19:54.176425
12175,3233403259474275,47,47,2020-10-31 08:19:54.176425
12176,8671755736819021,62,57,2020-10-31 08:19:54.176425
12177,4741945613706410,46,44,2020-10-31 10:33:03.007965
12178,7105960033782178,68,62,2020-10-31 10:33:03.007965
12179,1315063471525505,72,62,2020-10-31 10:33:03.007965
12180,1845269873468108,57,58,2020-10-31 10:33:03.007965
12181,3990806641461880,53,45,2020-10-31 12:43:04.606538
12182,8219086625144717,52,45,2020-10-31 12:43:04.606538
12183,2745012630846100,53,45,2020-10-31 12:43:04.606538
12184,1284320470994668,75,72,2020-10-31 14:43:48.532431
12185,2685705101758916,72,67,2020-10-31 14:43:48.532431
12186,4127727340734398,61,57,2020-10-31 14:43:48.532431
12187,7308931935702663,62,56,2020-10-31 14:43:48.532431
12188,7598931392340082,48,56,2020-10-31 14:43:48.532431
12189,6363558336418519,66,65,2020-10-31 16:36:37.983009
12190,7163006287475613,62,65,2020-10-31 16:36:37.983009
12191,8884410889898419,71,62,2020-10-31 16:36:37.983009
12192,2123884486795082,74,77,2020-10-31 16:36:37.983009
12193,2302773933664298,57,51,2020-10-31 16:36:37.983009
12194,6539398687467828,57,60,2020-10-31 16:36:37.983009
12195,7081955561088063,64,66,2020-10-31 16:36:37.983009
12196,2291942627152204,72,68,2020-10-31 16:36:37.983009
12197,3751173421780263,61,60,2020-10-31 16:36:37.983009
12198,4346223726399464,51,46,2020-10-31 16:36:37.983009
12199,6511387059559784,72,69,2020-10-31 16:36:37.983009
12200,2923808189184502,49,45,2020-10-31 18:14:22.140437
12201,3463626961489560,55,52,2020-10-31 18:14:22.140437
12202,4362666668345195,57,50,2020-10-31 18:14:22.140437
12203,7576670960693070,62,0,2020-10-31 18:14:22.140437
12204,1116993145769585,44,47,2020-10-31 18:14:22.140437
12205,1558790634027340,64,68,2020-10-31 18:14:22.140437
12206,2029479669420952,72,64,2020-10-31 18:14:22.140437
12207,3056837708726580,58,55,2020-10-31 18:14:22.140437
12208,3413864064373558,46,51,2020-10-31 18:14:22.140437
12209,2894241545693704,55,60,2020-10-31 20:15:05.745982
12210,4067660476808232,68,67,2020-10-31 20:15:05.745982
12211,1040049797506926,62,55,2020-10-31 20:15:05.745982
12212,143383205414934,72,68,2020-10-31 20:15:05.745982
12213,6331943496498704,55,60,2020-10-31 20:15:05.745982
12214,7978951237634505,62,54,2020-10-31 20:15:05.745982
12215,5903344373290575,63,54,2020-10-31 20:15:05.745982
12216,6298639481838794,58,66,2020-10-31 20:15:05.745982
12217,6601993425757326,74,79,2020-10-31 20:15:05.745982
12218,932598162764579,72,67,2020-10-31 20:15:05.745982
12219,5912435306975473,74,69,2020-10-31 20:15:05.745982
12220,3340524357363135,94,58,2020-10-31 22:14:46.763866
12221,8189034528750932,71,67,2020-10-31 22:14:46.763866
12222,6226890848502780,68,70,2020-10-31 22:14:46.763866
12223,7864304309197990,77,74,2020-10-31 22:14:46.763866
12224,4378972973345418,48,46,2020-10-31 22:14:46.763866
12225,4852438747485772,54,56,2020-10-31 22:14:46.763866
12226,4849311813700042,0,59,2020-10-31 22:14:46.763866
12227,1439171412288605,73,61,2020-11-01 00:14:33.494913
12228,4869436644278435,59,51,2020-11-01 00:14:33.494913
12229,6184719299416248,62,63,2020-11-01 00:14:33.494913
12230,7896620592146223,46,50,2020-11-01 00:14:33.494913
12231,1183032968526398,62,60,2020-11-01 00:14:33.494913
12232,2195793841685349,78,73,2020-11-01 00:14:33.494913
12233,3376284100185232,71,74,2020-11-01 00:14:33.494913
12234,401005471788802,0,0,2020-11-01 00:14:33.494913
12235,6568553230058531,60,50,2020-11-01 00:14:33.494913
12236,1934380830980955,67,71,2020-11-01 00:14:33.494913
12237,1976743132231806,84,0,2020-11-01 00:14:33.494913
12238,2258201218312320,60,60,2020-11-01 00:14:33.494913
12239,1230930879797899,46,34,2020-11-01 00:14:33.494913
12240,4968067478949781,69,0,2020-11-01 00:14:33.494913
12241,8719940155368329,64,60,2020-10-31 02:19:27.427910
12242,3612346944113534,54,56,2020-10-31 02:19:27.427910
12243,7811222821604487,44,38,2020-10-31 02:19:27.427910
12244,3738529359638324,55,55,2020-10-31 04:20:00.622356
12245,2068963068540471,67,64,2020-10-31 04:20:00.622356
12246,864496029975430,81,79,2020-10-31 04:20:00.622356
12247,8622108857001127,60,55,2020-10-31 04:20:00.622356
12248,2558891005679164,0,55,2020-10-31 06:18:21.056044
12249,1186544939060181,57,43,2020-10-31 06:18:21.056044
12250,2295604863543917,54,51,2020-10-31 06:18:21.056044
12251,3217429771222545,54,56,2020-10-31 06:18:21.056044
12252,6075218812596362,59,58,2020-10-31 06:18:21.056044
12253,2991707431144734,66,59,2020-10-31 06:18:21.056044
12254,4864073998797228,54,56,2020-10-31 06:18:21.056044
12255,8501137219072745,57,53,2020-10-31 06:18:21.056044
12256,8701857858708139,52,55,2020-10-31 06:18:21.056044
12257,6112129961338674,53,53,2020-10-31 08:19:54.176425
12258,3935367609408753,55,45,2020-10-31 08:19:54.176425
12259,4794473908424829,62,69,2020-10-31 08:19:54.176425
12260,7683125349602868,63,60,2020-10-31 10:33:03.007965
12261,4799854579434380,58,68,2020-10-31 10:33:03.007965
12262,7005392573194677,64,64,2020-10-31 10:33:03.007965
12263,3784894195535416,71,73,2020-10-31 12:43:04.606538
12264,7866581235779931,57,60,2020-10-31 14:43:48.532431
12265,1503640083850244,61,62,2020-10-31 14:43:48.532431
12266,4975768226455450,66,61,2020-10-31 14:43:48.532431
12267,2550357770850520,68,52,2020-10-31 16:36:37.983009
12268,1126698808435751,52,53,2020-10-31 16:36:37.983009
12269,5725205092526163,60,62,2020-10-31 16:36:37.983009
12270,2214684179793448,54,47,2020-10-31 16:36:37.983009
12271,7797621096130547,73,64,2020-10-31 18:14:22.140437
12272,916032630359403,71,68,2020-10-31 18:14:22.140437
12273,2962188342152707,72,72,2020-10-31 18:14:22.140437
12274,6251318302176146,44,43,2020-10-31 20:15:05.745982
12275,589720965464496,64,54,2020-10-31 20:15:05.745982
12276,7674806878527210,74,79,2020-10-31 20:15:05.745982
12277,7930693359493294,74,73,2020-10-31 20:15:05.745982
12278,2014353566391233,72,80,2020-10-31 20:15:05.745982
12279,3239277468872244,51,37,2020-10-03 08:53:08.829000
12280,6367324444029151,50,52,2020-10-03 08:53:08.829000
12281,1595572069551180,53,54,2020-10-03 08:53:08.829000
12282,4477984601164790,44,38,2020-10-03 08:53:08.829000
12283,5879231210065652,59,62,2020-10-03 08:53:08.829000
12284,6423404002931275,44,38,2020-10-03 08:53:08.829000
12285,7607367115191083,45,34,2020-10-03 08:53:08.829000
12286,6517011601046093,74,68,2020-10-03 10:19:38.956000
12287,7344553944252490,67,68,2020-10-03 12:26:41.858000
12288,635480752048461,75,81,2020-10-03 15:28:47.428000
12289,710221794489059,66,59,2020-10-03 15:28:47.428000
12290,1383045484681206,62,53,2020-10-03 15:28:47.428000
12291,6263370078712128,45,39,2020-10-03 15:28:47.428000
12292,6560465221869637,63,53,2020-10-03 15:28:47.428000
12293,6867108009754228,60,56,2020-10-03 15:28:47.428000
12294,8750911694631134,62,55,2020-10-03 15:28:47.428000
12295,8282355297550182,69,63,2020-10-03 16:21:35.532000
12296,3462358358991202,67,64,2020-10-03 16:21:35.532000
12297,7302515535652303,45,30,2020-10-03 16:21:35.532000
12298,1203515560478534,81,76,2020-10-03 18:31:24.352000
12299,746229232220845,65,74,2020-10-03 18:31:24.352000
12300,8634934616962915,90,61,2020-10-03 18:31:24.352000
12301,2109380277691674,58,49,2020-10-03 18:31:24.352000
12302,2959366443496424,60,65,2020-10-03 18:31:24.352000
12303,1543710050253653,64,59,2020-10-03 18:31:24.352000
12304,3753991677806428,84,83,2020-10-03 18:31:24.352000
12305,7781078041464261,68,61,2020-10-03 18:31:24.352000
12306,5069727991263433,73,78,2020-10-03 20:35:02.669000
12307,5483566775667832,90,77,2020-10-03 20:35:02.669000
12308,7749978029949028,80,61,2020-10-03 22:21:25.667000
12309,904856013601759,61,62,2020-10-03 22:21:25.667000
12310,170769974910805,62,59,2020-10-03 22:21:25.667000
12311,2086122367295407,75,79,2020-10-03 22:21:25.667000
12312,2391713188778964,62,65,2020-10-03 22:21:25.667000
12313,2484184706704169,62,54,2020-10-03 22:21:25.667000
12314,2670286150616146,66,62,2020-10-03 22:21:25.667000
12315,5297762437338692,59,44,2020-10-03 22:21:25.667000
12316,5440930570778679,67,62,2020-10-03 22:21:25.667000
12317,7158212575639496,55,53,2020-10-03 22:21:25.667000
12318,7859477030999000,45,43,2020-10-03 22:21:25.667000
12319,5076038813050075,46,47,2020-11-01 00:14:33.494913
12320,1181959138530174,77,58,2020-11-01 02:16:16.341410
12321,7960816477990926,49,47,2020-11-01 02:16:16.341410
12322,1318999265591216,46,46,2020-11-01 02:16:16.341410
12323,5555665092364914,59,54,2020-11-01 02:16:16.341410
12324,8263140421603552,70,58,2020-11-01 02:16:16.341410
12325,1507371556085048,74,81,2020-11-01 02:16:16.341410
12326,6963534669395891,73,68,2020-11-01 02:16:16.341410
12327,7724052469305376,73,68,2020-11-01 02:16:16.341410
12328,2691816422309502,71,61,2020-11-01 02:16:16.341410
12329,3840483717414670,75,72,2020-11-01 02:16:16.341410
12330,5238345205561880,59,62,2020-11-01 02:16:16.341410
12331,8408950301955437,59,49,2020-11-01 02:16:16.341410
12332,1076701762679229,42,48,2020-11-01 04:16:35.401892
12333,1498544890468851,82,81,2020-11-01 04:16:35.401892
12334,21466671001752,47,45,2020-11-01 04:16:35.401892
12335,5980287351383017,73,59,2020-11-01 04:16:35.401892
12336,257496882198869,55,65,2020-11-01 04:16:35.401892
12337,6688811503577821,54,75,2020-11-01 04:16:35.401892
12338,7295929915760513,55,54,2020-11-01 04:16:35.401892
12339,207305616580654,45,42,2020-11-01 04:16:35.401892
12340,4123040288170915,56,54,2020-11-01 04:16:35.401892
12341,5525159061095833,51,47,2020-11-01 04:16:35.401892
12342,8190186513219086,49,47,2020-11-01 04:16:35.401892
12343,4469219931578490,62,61,2020-11-01 06:15:13.593629
12344,6095238448217948,65,57,2020-11-01 06:15:13.593629
12345,6888197674350203,54,53,2020-11-01 06:15:13.593629
12346,224296697215686,60,54,2020-11-01 06:15:13.593629
12347,4986239075932126,52,46,2020-11-01 06:15:13.593629
12348,7342427544202601,61,57,2020-11-01 06:15:13.593629
12349,4954807546063752,57,61,2020-11-01 06:15:13.593629
12350,5476066126384838,52,43,2020-11-01 06:15:13.593629
12351,1156854223310957,62,57,2020-11-01 06:15:13.593629
12352,4790598478086658,59,0,2020-11-01 06:15:13.593629
12353,8172868646613151,79,83,2020-11-01 08:28:12.528822
12354,1778598200442149,74,67,2020-11-01 08:28:12.528822
12355,3605925873895321,54,59,2020-11-01 08:28:12.528822
12356,7390488432302621,56,55,2020-11-01 08:28:12.528822
12357,3289446841168214,57,62,2020-11-01 08:28:12.528822
12358,6485187089739714,86,71,2020-11-01 08:28:12.528822
12359,717702429460603,53,57,2020-11-01 08:28:12.528822
12360,7988485517967656,56,63,2020-11-01 12:41:17.261682
12361,1637058885196767,55,53,2020-11-01 12:41:17.261682
12362,8206657383363274,66,53,2020-11-01 12:41:17.261682
12363,1685750099736309,50,50,2020-11-01 12:41:17.261682
12364,1977770068339210,68,63,2020-11-01 12:41:17.261682
12365,3000697373122282,67,64,2020-11-01 12:41:17.261682
12366,2417049657458225,52,55,2020-11-01 16:19:57.806949
12367,2810589835027651,61,56,2020-11-01 16:19:57.806949
12368,6587844420547423,63,61,2020-11-01 16:19:57.806949
12369,8033849090478988,51,49,2020-11-01 16:19:57.806949
12370,7987090151672066,57,49,2020-11-01 16:19:57.806949
12371,8397641927042247,73,76,2020-11-01 16:19:57.806949
12372,8653002814654997,59,43,2020-11-01 16:19:57.806949
12373,7449389855045480,72,68,2020-11-01 16:19:57.806949
12374,3097217371348020,52,49,2020-11-01 16:19:57.806949
12375,5396576195103478,52,47,2020-11-01 16:19:57.806949
12376,7359817881306086,68,62,2020-11-01 18:14:47.031456
12377,8287938439325885,59,63,2020-11-01 18:14:47.031456
12378,3419340417471188,62,62,2020-11-01 18:14:47.031456
12379,4332854862980858,62,63,2020-11-01 18:14:47.031456
12380,4624816804136607,64,68,2020-11-01 18:14:47.031456
12381,6178471376658255,54,49,2020-11-01 18:14:47.031456
12382,7222211347557290,64,65,2020-11-01 18:14:47.031456
12383,8457208472992282,66,63,2020-11-01 18:14:47.031456
12384,2874090833334432,47,54,2020-11-01 18:14:47.031456
12385,535854923531903,63,64,2020-11-01 18:14:47.031456
12386,5357061818864319,54,60,2020-11-01 18:14:47.031456
12387,7959210823986254,61,61,2020-10-04 00:31:09.505000
12388,4742491346040967,66,67,2020-10-04 00:31:09.505000
12389,6749889974982487,63,56,2020-10-04 00:31:09.505000
12390,7954524267700405,41,45,2020-10-04 00:31:09.505000
12391,8486285822942452,76,75,2020-10-04 04:33:54.605000
12392,3222854027948610,52,39,2020-10-04 06:43:51.987000
12393,471622148957013,62,67,2020-10-04 06:43:51.987000
12394,5196272138153244,51,55,2020-10-04 06:43:51.987000
12395,5293668881165582,60,52,2020-10-04 06:43:51.987000
12396,662498868696989,77,49,2020-10-04 06:43:51.987000
12397,8295846812644165,53,54,2020-10-04 06:43:51.987000
12398,5913410411898553,78,70,2020-10-04 08:57:05.233000
12399,7786497575328343,62,65,2020-10-04 08:57:05.233000
12400,2230608830180187,68,68,2020-10-04 13:17:11.395000
12401,2862905928586594,61,0,2020-10-04 13:17:11.395000
12402,6656311273122415,72,67,2020-10-04 14:32:34.519000
12403,5303198073021461,61,49,2020-10-04 16:32:24.362000
12404,2146135265475205,86,78,2020-10-04 16:32:24.362000
12405,6095840381610573,52,54,2020-10-04 16:32:24.362000
12406,6379187753112101,57,54,2020-10-31 20:15:05.745982
12407,7946128031975695,57,46,2020-10-31 22:14:46.763866
12408,7630769698326581,55,56,2020-10-31 22:14:46.763866
12409,3519770466777808,65,58,2020-10-31 22:14:46.763866
12410,3708966302584925,56,54,2020-10-31 22:14:46.763866
12411,4113492809518735,47,46,2020-10-31 22:14:46.763866
12412,4931796501468135,57,56,2020-10-31 22:14:46.763866
12413,3114427008244700,56,52,2020-11-01 00:14:33.494913
12414,6200185254345835,61,60,2020-11-01 00:14:33.494913
12415,6470456159980952,80,78,2020-11-01 00:14:33.494913
12416,7644948603515859,60,0,2020-11-01 00:14:33.494913
